Day,Month,Timepoint,Temperature,Humidity ,Radiation,Rainfall,Diffuse Horizontal Radiation,Power
19,3,12.5,31.33569145,14.4908514,1009.390991,0,112.3689957,137.3813477
19,3,13,31.38290405,14.67760086,1076.370972,0,173.7805786,223.2801971
19,3,13.5,31.80678177,15.88290977,920.6342773,0,153.3707581,138.3148651
19,3,14,32.63143921,14.39675808,946.3205566,0,193.4433899,144.2524872
19,3,14.5,32.62718582,14.80121517,690.4099731,0,255.9303284,115.9185944
19,3,15,33.07923126,14.78695488,798.4315186,0,89.70172119,113.1239319
19,3,15.5,33.76883698,14.42094326,698.668335,0,74.91767883,125.5424194
19,3,16,33.53033447,14.67592716,605.6442261,0,71.0749588,133.4846954
19,3,16.5,32.80123901,15.32149506,494.5819397,0,67.68926239,166.7839813
19,3,17,32.62726212,16.72390175,392.3963318,0,66.65429688,125.3624191
19,3,17.5,31.61326408,17.27028275,160.7448425,0,73.54692078,52.88670731
19,3,18,30.95820236,17.99428177,72.66851807,0,66.85459137,32.63501358
20,3,8,22.41868401,27.58002853,303.4187927,0,78.93331146,28.6612854
20,3,8.5,24.31054497,23.18177223,414.5012207,0,52.34938049,95.69577026
20,3,9,25.08295822,21.99729347,532.3569946,0,60.74983215,147.1777496
20,3,9.5,26.61193085,19.67050552,618.25177,0,58.61406326,176.1889038
20,3,10,27.88920021,17.61707687,714.0220947,0,57.84726715,207.9725647
20,3,10.5,28.90407753,16.51375771,799.3227539,0,62.23708344,203.3169861
20,3,11,29.70627403,15.4338913,872.3911743,0,61.155159,148.9606934
20,3,11.5,30.15999413,15.26708794,939.6190796,0,62.74514389,112.4020691
20,3,12,30.70365143,14.88054752,986.1359253,0,79.16999054,161.6626434
20,3,12.5,31.39637947,14.56452751,995.8878784,0,115.3723145,186.0868073
20,3,13,31.89552307,14.19874573,1022.548035,0,100.1769409,172.4894867
20,3,13.5,32.59259033,13.68912697,969.7370605,0,244.1525726,157.738205
20,3,14,32.50462723,13.40938568,973.8759155,0,111.3250809,116.2532883
20,3,14.5,32.79130936,13.05064678,910.862915,0,104.2774658,165.3698425
20,3,15,33.56206131,12.59557343,801.295105,0,73.7294693,127.390358
20,3,15.5,33.52769089,12.92636681,708.6088257,0,75.27703857,219.5478973
20,3,16,33.00930023,13.17508698,302.1567383,0,236.3426208,103.1728363
20,3,16.5,33.98484421,12.53195286,511.9728088,0,72.92948151,51.04374695
20,3,17,32.93144608,13.47503471,384.4875488,0,52.94874191,58.30071259
20,3,17.5,32.82471466,13.96153736,249.0215302,0,40.14680481,34.45320129
20,3,18,32.41941833,13.84199333,120.4275742,0,31.13640404,24.53204536
21,3,8,24.50608635,17.6819191,240.1088867,0,25.75939178,24.46471977
21,3,8.5,26.43827057,15.92640114,401.8510742,0,43.48487854,54.08546829
21,3,9,28.64152336,13.95878983,517.1731567,0,50.73209,113.732193
